"cellid","y1","y2","y3","g1","g2","g3","time","x.loc","y.loc"
1820,1,0,0,-0.807746901642531,0.653106393292546,0.718687172047794,2,58.5,55.5
1820,0,0,NA,0.0403390168212354,-0.827181171160191,0.930908212903887,3,58.5,55.5
1820,0,NA,0,0.100386384408921,0.562035335227847,0.0283770943060517,4,58.5,55.5
1820,0,0,0,0.339387747459114,0.171718023717403,0.493296696804464,5,58.5,55.5
1822,0,0,0,0.420932686887681,-0.473732128739357,-0.546431484632194,1,64.5,55.5
1822,0,NA,0,-0.499321391340345,-0.595196381676942,0.401046019047499,2,64.5,55.5
1822,0,NA,0,0.783555961679667,0.259564744774252,0.555744302924722,3,64.5,55.5
1822,0,0,0,0.841787357348949,0.4469018667005,0.497501024976373,4,64.5,55.5
1822,0,0,0,0.38832033239305,-0.261086827609688,0.771752051543444,5,64.5,55.5
1836,NA,0,0,-0.0605203690938652,0.912711553275585,-0.612137341871858,1,106.5,55.5
1836,NA,0,0,-0.736615808214992,-0.887969896197319,0.248745198827237,2,106.5,55.5
1836,0,0,0,-0.152408643625677,0.272847551386803,0.0979066812433302,3,106.5,55.5
1836,0,0,0,-0.151124543044716,-0.2596893790178,0.634753219783306,4,106.5,55.5
1836,1,0,0,-0.0977965109050274,0.841057213023305,-0.995598188601434,5,106.5,55.5
1838,0,0,0,0.222909573931247,0.245170091744512,-0.911525482311845,1,112.5,55.5
1838,0,0,NA,-0.236047070473433,0.827498679514974,-0.0523421661928296,2,112.5,55.5
1838,0,0,NA,0.444165039807558,0.160690139979124,-0.71393270092085,3,112.5,55.5
1838,0,0,1,0.904157784767449,0.846758991945535,-0.666979655623436,4,112.5,55.5
1838,0,0,0,-0.0549819353036582,-0.511185957118869,0.979045883752406,5,112.5,55.5
1850,0,0,NA,0.103004732634872,0.950702199712396,-0.610421410296112,1,148.5,55.5
1850,0,0,0,0.355473319068551,-0.686459133867174,0.531108293682337,2,148.5,55.5
1850,0,0,0,0.898202860262245,-0.526596818119287,-0.379617117810994,3,148.5,55.5
1850,0,0,1,0.436285676434636,-0.965759253129363,-0.400664543267339,4,148.5,55.5
1850,0,0,0,0.757479029707611,0.869326614309102,0.934277770109475,5,148.5,55.5
1852,0,0,0,0.215942421462387,0.324815785977989,0.96247831126675,1,154.5,55.5
1852,0,0,0,0.755485963542014,0.554856217466295,0.351855636574328,2,154.5,55.5
1852,0,NA,0,-0.643450576346368,0.434746912680566,-0.297157559543848,3,154.5,55.5
1852,0,1,0,-0.388207701500505,0.0903443228453398,0.568887044675648,4,154.5,55.5
1852,0,0,0,-0.235172665677965,-0.957869661506265,0.0315396431833506,5,154.5,55.5
1854,0,0,0,-0.602885192260146,-0.179315312765539,-0.490983898751438,1,160.5,55.5
1854,0,NA,0,0.427996581885964,-0.163092312403023,0.632845069747418,2,160.5,55.5
1854,0,1,0,0.478422461077571,0.677993034012616,0.882431718986481,3,160.5,55.5
1854,0,0,0,0.00594969606027007,0.425779656507075,0.548869780730456,4,160.5,55.5
1854,0,0,0,-0.192135258577764,-0.261811620555818,0.751812790986151,5,160.5,55.5
1861,1,0,NA,0.3753277733922,0.097456849180162,0.400799341034144,1,181.5,55.5
1861,NA,1,0,-0.862908080220222,-0.0742122721858323,0.137505221646279,2,181.5,55.5
1861,0,0,0,0.649620003532618,-0.59642035048455,0.535063437186182,3,181.5,55.5
1861,0,NA,0,-0.448720706626773,-0.958041243255138,-0.978074656799436,4,181.5,55.5
1861,0,0,0,-0.994996114633977,0.756605489179492,0.405071060638875,5,181.5,55.5
1864,0,0,0,0.899992966093123,-0.29011247260496,0.166490875650197,1,190.5,55.5
1864,0,0,0,-0.983703945297748,-0.263507917989045,0.961364740505815,2,190.5,55.5
1864,0,0,0,0.410620726179332,-0.77968233730644,0.41361073218286,3,190.5,55.5
1864,0,NA,0,-0.920519683510065,-0.127423165831715,0.666306433733553,4,190.5,55.5
1864,0,0,0,-0.599384647794068,-0.121083857957274,-0.169181510806084,5,190.5,55.5
1875,0,0,0,0.192191097419709,-0.0569179407320917,-0.592026874423027,1,223.5,55.5
1875,NA,0,0,-0.269893570803106,-0.170171273406595,-0.548477509524673,2,223.5,55.5
1875,0,NA,0,-0.290904540102929,0.0561427678912878,-0.00260447524487972,3,223.5,55.5
1875,0,NA,0,-0.204282356891781,0.955889095552266,-0.786171853076667,4,223.5,55.5
1875,0,0,0,-0.242845464032143,0.521695954259485,-0.107862574514002,5,223.5,55.5
1895,0,0,0,0.77324780728668,0.0490646590478718,0.647738849278539,1,283.5,55.5
1895,0,NA,0,0.919953036122024,-0.0300601832568645,0.218494520056993,2,283.5,55.5
1895,1,0,0,-0.479858613573015,-0.0539457458071411,-0.343224103562534,3,283.5,55.5
1895,0,1,0,0.990726951044053,-0.758143640123308,0.11350671807304,4,283.5,55.5
1895,0,1,0,-0.152967052068561,-0.64241535263136,0.565929493866861,5,283.5,55.5
1901,0,0,0,-0.528313357848674,0.109881938435137,-0.819478564895689,1,1.5,58.5
1901,0,0,0,0.595633251126856,-0.88494894746691,-0.127142185810953,2,1.5,58.5
1901,0,0,0,0.618708649650216,0.880585333332419,0.151329006068408,3,1.5,58.5
1901,NA,0,0,0.533283699303865,0.46913583856076,-0.205000700894743,4,1.5,58.5
1901,0,0,0,0.00864220317453146,-0.517230611760169,0.352322982158512,5,1.5,58.5
1902,0,0,0,0.228391418699175,0.29771919734776,0.979020885657519,1,4.5,58.5
1902,0,0,0,0.848521118052304,0.0712316534481943,-0.206255606841296,2,4.5,58.5
1902,0,0,0,-0.868064718320966,0.209739046636969,-0.567263003904372,3,4.5,58.5
1902,NA,0,0,-0.657951847650111,-0.88969576312229,0.258199263364077,4,4.5,58.5
1902,0,0,0,-0.0909581072628498,0.327825090382248,0.728346270974725,5,4.5,58.5
1903,0,0,0,0.428726696409285,-0.680526591837406,0.148846293799579,1,7.5,58.5
1903,NA,0,0,-0.46921210642904,-0.48515436379239,-0.484363626223058,2,7.5,58.5
1903,0,0,0,0.0576661149971187,0.492562592029572,0.895829793997109,3,7.5,58.5
1903,0,0,0,0.073257393669337,-0.71363356616348,0.0800538887269795,4,7.5,58.5
1903,1,1,0,0.734739385545254,-0.677414104342461,0.959166683722287,5,7.5,58.5
1918,0,0,0,0.279764562379569,0.695962726138532,-0.97895451169461,1,52.5,58.5
1918,0,0,NA,0.358670730609447,0.502160367090255,0.570986439939588,2,52.5,58.5
1918,0,0,0,0.204555637668818,0.0961524774320424,0.781517246272415,3,52.5,58.5
1918,0,0,0,0.902347753290087,0.843935114797205,-0.520163039676845,4,52.5,58.5
1918,0,0,0,0.360465120989829,0.294637583196163,0.86074009956792,5,52.5,58.5
1927,0,0,NA,-0.469956359360367,0.0526677947491407,-0.903119680006057,1,79.5,58.5
1927,0,0,0,0.341509821359068,-0.994105552788824,0.744473640341312,2,79.5,58.5
1927,NA,0,0,0.600850877352059,0.148213173728436,-0.406858690083027,3,79.5,58.5
1927,0,0,NA,0.972280370537192,-0.228952048812062,0.513938916381449,4,79.5,58.5
1927,0,0,0,0.268142488319427,-0.814046007115394,0.399478979874402,5,79.5,58.5
1947,0,0,0,0.3371054623276,0.572771253529936,-0.9254055544734,1,139.5,58.5
1947,0,0,0,0.673650645185262,-0.342350811697543,0.66130000911653,2,139.5,58.5
1947,0,0,NA,-0.174668878782541,-0.829996795393527,0.244289765134454,3,139.5,58.5
1947,0,0,NA,-0.233024475630373,0.316903257276863,0.558874745853245,4,139.5,58.5
1947,1,0,0,-0.426335567142814,0.316666206344962,0.471428247634321,5,139.5,58.5
1950,NA,1,1,-0.146474402863532,-0.85837716748938,0.106811247766018,1,148.5,58.5
1950,0,0,0,0.0550902150571346,0.944996993523091,-0.580209026578814,2,148.5,58.5
1950,0,0,0,0.258231580723077,0.423319324851036,0.361880200915039,3,148.5,58.5
1950,0,0,0,0.470666612498462,0.0644603460095823,0.808494029100984,4,148.5,58.5
1950,0,0,0,-0.71435676747933,-0.541419092565775,0.757249045651406,5,148.5,58.5
1973,0,0,0,-0.776184228248894,-0.479643971193582,0.222097877878696,1,217.5,58.5
1973,NA,0,0,0.912153054494411,-0.702134076040238,0.909069441258907,2,217.5,58.5
1973,0,0,0,0.952433362603188,-0.310629344545305,-0.519132979214191,3,217.5,58.5
1973,0,0,0,-0.75735682528466,0.398269266355783,-0.526860999874771,4,217.5,58.5
1973,0,0,0,0.476694206241518,0.620789140462875,-0.415436141658574,5,217.5,58.5
1978,NA,0,NA,0.845472265034914,-0.0762736117467284,-0.987417944241315,1,232.5,58.5
1978,0,0,0,-0.759822933468968,0.171157670672983,0.0269617503508925,2,232.5,58.5
1978,1,0,0,-0.0926419314928353,0.545227149035782,-0.895410212222487,3,232.5,58.5
1978,0,0,0,0.027715751901269,0.742630215361714,0.665866232011467,4,232.5,58.5
1978,0,0,0,-0.408569009508938,0.245247760321945,-0.523107094690204,5,232.5,58.5
1980,0,0,0,0.441758412402123,-0.120757455937564,0.0912079415284097,1,238.5,58.5
1980,1,1,0,-0.230556846596301,-0.898364667315036,-0.657144173048437,2,238.5,58.5
1980,0,0,0,-0.917799576185644,-0.607641436625272,-0.902262189891189,3,238.5,58.5
1980,NA,0,0,0.0280399015173316,-0.891095298808068,0.154999022372067,4,238.5,58.5
1980,0,NA,NA,0.960142744705081,0.50250584539026,-0.0138053433038294,5,238.5,58.5
1983,0,0,0,-0.966770582832396,0.929358778521419,-0.31253025541082,1,247.5,58.5
1983,0,0,0,0.363452434539795,-0.35243482561782,0.585305496584624,2,247.5,58.5
1983,0,0,0,0.187413237988949,0.601126213092357,-0.135143791791052,3,247.5,58.5
1983,0,NA,0,-0.715068479534239,-0.398478845600039,0.846734661608934,4,247.5,58.5
1983,1,0,0,-0.723655278794467,0.195376145653427,0.933714997489005,5,247.5,58.5
1984,1,1,1,-0.165857397019863,0.108056792523712,0.659791609738022,1,250.5,58.5
1984,NA,0,0,0.790075663942844,-0.497282075695693,-0.127150238025934,2,250.5,58.5
1984,1,0,1,-0.864112674258649,0.249762559309602,-0.988321089651436,3,250.5,58.5
1984,0,0,0,-0.45010079164058,0.130011036992073,0.050435627810657,4,250.5,58.5
1984,0,1,0,0.384298032615334,0.130868878681213,0.538785461802036,5,250.5,58.5
1987,0,0,0,-0.234184678178281,0.63425311492756,0.69704543845728,1,259.5,58.5
1987,0,0,0,-0.489991396665573,0.669950108509511,0.447241949848831,2,259.5,58.5
1987,0,0,0,0.317778476513922,-0.183713707607239,-0.944169901311398,3,259.5,58.5
1987,0,0,0,0.13480914523825,0.159278705716133,0.609992506913841,4,259.5,58.5
1987,0,0,0,0.61258370988071,0.110629362054169,0.556598076596856,5,259.5,58.5
1992,0,0,1,0.70518309995532,-0.0967978527769446,-0.0208120415918529,1,274.5,58.5
1992,0,NA,0,0.5634865318425,0.475820875260979,0.255083901342005,2,274.5,58.5
1992,NA,0,0,-0.188571684993804,-0.0769790764898062,0.797708498314023,3,274.5,58.5
1992,0,NA,0,0.808245162945241,0.792961135040969,0.0427605793811381,4,274.5,58.5
1992,0,0,1,0.145138462539762,-0.144295245874673,-0.779781263321638,5,274.5,58.5
1994,0,0,0,-0.189048858825117,-0.435869705863297,0.200099500827491,1,280.5,58.5
1994,NA,1,NA,0.101098725572228,0.249795416835696,0.104776278138161,2,280.5,58.5
1994,0,0,0,-0.677545698359609,-0.0445490502752364,-0.256441418547183,3,280.5,58.5
1994,NA,NA,0,-0.320426375139505,-0.0738980160094798,0.936050743795931,4,280.5,58.5
1994,0,0,0,0.399322572629899,0.174770093988627,0.753090318292379,5,280.5,58.5
1995,0,0,NA,-0.227040681988001,-0.454547704663128,-0.919258423615247,1,283.5,58.5
1995,0,0,0,0.840675858780742,0.914228391833603,-0.490533303003758,2,283.5,58.5
1995,0,0,0,0.70345564885065,0.296965015586466,-0.652086364571005,3,283.5,58.5
1995,0,NA,0,-0.0971280341036618,-0.280957870651037,-0.763892097398639,4,283.5,58.5
1995,0,NA,0,0.467559230979532,0.670868772547692,0.549065210856497,5,283.5,58.5
1997,NA,0,0,0.70141958585009,0.327589844353497,0.144476115237921,1,289.5,58.5
1997,0,0,0,-0.799427174963057,-0.418889677617699,-0.178744102828205,2,289.5,58.5
1997,0,0,1,0.884904869832098,0.666153255384415,-0.408051907550544,3,289.5,58.5
1997,0,0,0,-0.424989446531981,-0.108874199446291,-0.903321101330221,4,289.5,58.5
1997,0,1,0,0.285783100407571,0.711085274815559,-0.439977386966348,5,289.5,58.5
2000,0,0,1,0.94192361086607,-0.705980205908418,-0.736214664299041,1,298.5,58.5
2000,NA,0,NA,-0.162267941050231,-0.700969588942826,-0.0822032731957734,2,298.5,58.5
2000,0,0,NA,0.0950690642930567,-0.330118033569306,-0.217228384222835,3,298.5,58.5
2000,1,0,0,0.454632173292339,0.997078689746559,0.314880883786827,4,298.5,58.5
2000,0,0,1,0.625990036409348,0.499053889419883,0.162885467987508,5,298.5,58.5
2006,0,0,0,-0.222881965339184,0.858953112736344,-0.275100943632424,1,16.5,61.5
2006,0,0,0,0.957824313547462,-0.41849164199084,-0.550396059639752,2,16.5,61.5
2006,0,0,0,0.313816853798926,-0.0658914255909622,0.640924993436784,3,16.5,61.5
2006,0,1,0,0.895420449785888,-0.601158255711198,0.643555446527898,4,16.5,61.5
2006,NA,0,0,0.785493062343448,0.445417506154627,0.73295835359022,5,16.5,61.5
2013,0,0,0,-0.0500292093493044,0.185255438089371,0.746377262752503,1,37.5,61.5
2013,NA,0,0,0.632199595216662,0.137072013225406,0.0918741757050157,2,37.5,61.5
2013,NA,0,0,-0.50692386040464,0.913423480466008,-0.421498438343406,3,37.5,61.5
2013,0,0,0,-0.380389447789639,0.00664771813899279,-0.0364772537723184,4,37.5,61.5
2013,0,0,0,0.660560773219913,-0.675449424423277,0.128713219426572,5,37.5,61.5
2018,0,0,0,-0.0411781701259315,-0.943535001482815,-0.234204809647053,1,52.5,61.5
2018,0,0,0,-0.804198335856199,-0.628489840775728,0.938121965155005,2,52.5,61.5
2018,0,0,0,-0.28773177601397,-0.799842162057757,0.817895377986133,3,52.5,61.5
2018,0,0,0,-0.216140378732234,0.205657610204071,-0.414711350575089,4,52.5,61.5
2018,0,0,1,-0.101112571079284,-0.318834333214909,-0.704510315787047,5,52.5,61.5
2028,0,0,0,-0.397919206414372,-0.399156199768186,-0.926721994299442,1,82.5,61.5
2028,NA,0,0,-0.758169040549546,-0.819193719886243,0.63867452647537,2,82.5,61.5
2028,0,0,NA,-0.94303227448836,-0.479787330608815,0.620390129741281,3,82.5,61.5
2028,0,NA,0,-0.0893584587611258,-0.397536457981914,0.334039190784097,4,82.5,61.5
2028,0,0,NA,0.798967644106597,0.362843068316579,-0.96277902694419,5,82.5,61.5
2032,0,0,0,0.350428123492748,0.504574662540108,-0.357103866990656,1,94.5,61.5
2032,0,0,0,0.186584512237459,-0.426891176495701,-0.914089924655855,2,94.5,61.5
2032,NA,0,0,0.732239089440554,-0.252057482954115,-0.177598472684622,3,94.5,61.5
2032,0,0,0,-0.915791324339807,0.13810327462852,-0.496654067188501,4,94.5,61.5
2032,0,0,0,-0.151260955724865,-0.414275791030377,0.866717252414674,5,94.5,61.5
2033,0,0,0,0.506765910424292,0.258341196458787,-0.451507451944053,1,97.5,61.5
2033,NA,0,0,-0.703455671202391,0.184611128177494,-0.611348216421902,2,97.5,61.5
2033,0,0,0,0.178632854949683,-0.407645400613546,0.325543885584921,3,97.5,61.5
2033,0,0,0,0.855173070915043,-0.944972150027752,0.745933925267309,4,97.5,61.5
2033,0,0,0,0.335091135464609,-0.986749089322984,0.893877417780459,5,97.5,61.5
2037,0,0,0,-0.0806649052537978,0.855790053494275,0.570767321623862,1,109.5,61.5
2037,0,0,0,0.372558407019824,-0.394021508749574,0.811787609942257,2,109.5,61.5
2037,0,0,0,-0.978905952069908,0.305654249154031,0.806589481420815,3,109.5,61.5
2037,0,NA,NA,0.659529103431851,-0.738835310563445,0.957110327668488,4,109.5,61.5
2037,NA,0,0,0.0521522820927203,0.0481385448947549,-0.268068810924888,5,109.5,61.5
2040,0,NA,1,0.107781324535608,0.611595397349447,-0.407726670149714,1,118.5,61.5
2040,0,0,0,0.171283379662782,-0.49863299401477,0.922670425381511,2,118.5,61.5
2040,0,0,0,0.53988299285993,-0.142861886415631,0.956152403261513,3,118.5,61.5
2040,0,0,0,0.340674142353237,0.38880264852196,0.380886605009437,4,118.5,61.5
2040,0,0,0,-0.716368698980659,0.443899504840374,0.146467166487128,5,118.5,61.5
2051,0,0,0,0.609740123618394,0.277154968585819,0.943158460780978,1,151.5,61.5
2051,0,0,0,0.224948568735272,0.268413208425045,0.784463042858988,2,151.5,61.5
2051,0,0,0,0.133176001254469,-0.441082576289773,0.037366789765656,3,151.5,61.5
2051,0,0,0,-0.861074507702142,0.750417684204876,0.274842354934663,4,151.5,61.5
2051,0,0,0,0.937338210176677,-0.877015999983996,0.637797539588064,5,151.5,61.5
2054,0,0,1,-0.541042124852538,-0.203203558456153,0.112331524025649,1,160.5,61.5
2054,0,0,0,-0.996464412659407,0.0354883521795273,-0.694421229884028,2,160.5,61.5
2054,0,NA,0,0.100658329203725,0.818892053328454,0.875498792622238,3,160.5,61.5
2054,0,0,0,0.673500149976462,-0.71954698022455,-0.0595759432762861,4,160.5,61.5
2054,0,0,0,0.250423067715019,0.708817682228982,-0.815432689618319,5,160.5,61.5
2055,1,0,0,0.686310743447393,0.169604118447751,0.631274273153394,1,163.5,61.5
2055,0,0,0,0.802679415792227,-0.69811295112595,0.63872045930475,2,163.5,61.5
2055,0,0,0,-0.484749972354621,-0.433841933496296,-0.207413520198315,3,163.5,61.5
2055,0,0,0,-0.486237856093794,-0.994725081138313,-0.405730916187167,4,163.5,61.5
2055,1,0,NA,0.934892315417528,-0.29027321562171,-0.192741433624178,5,163.5,61.5
2060,0,0,0,-0.974936379119754,0.639782632701099,-0.229563227389008,1,178.5,61.5
2060,0,0,0,0.667722201906145,-0.48299961630255,-0.862891484051943,2,178.5,61.5
2060,0,0,0,-0.697908124886453,0.937132587190717,0.00985813187435269,3,178.5,61.5
2060,0,0,1,-0.155431397259235,0.476657940540463,-0.662155893165618,4,178.5,61.5
2060,0,0,NA,0.249680283013731,-0.417752391193062,-0.783881749026477,5,178.5,61.5
2061,0,0,0,0.426747169345617,0.933161742985249,-0.00409611500799656,1,181.5,61.5
2061,0,0,0,0.0855275630019605,0.96593778161332,0.16488708416,2,181.5,61.5
2061,0,0,0,0.915231683291495,-0.769126973114908,0.540747072547674,3,181.5,61.5
2061,0,0,0,-0.121086074970663,0.638472278602421,0.1222666176036,4,181.5,61.5
2061,0,0,0,-0.216417148243636,0.90678330603987,0.826414588838816,5,181.5,61.5
2074,0,0,0,-0.265016371849924,0.308486428577453,-0.204372780397534,1,220.5,61.5
2074,0,0,0,-0.635287392418832,-0.744868967216462,-0.988010029308498,2,220.5,61.5
2074,0,0,0,-0.352633514907211,-0.899932915344834,0.858576744329184,3,220.5,61.5
2074,0,0,0,0.658182126004249,0.161962524987757,-0.675745190586895,4,220.5,61.5
2074,0,0,0,-0.393302629701793,0.970118019729853,0.628025059122592,5,220.5,61.5
2075,0,0,0,-0.10612921230495,-0.973405794706196,0.343226099852473,1,223.5,61.5
2075,0,0,0,-0.351044617127627,-0.388966300990433,-0.481939848978072,2,223.5,61.5
2075,0,0,0,0.793321021832526,0.582845357712358,-0.26691902289167,3,223.5,61.5
2075,0,0,NA,-0.975284710992128,0.0320470412261784,0.39997271168977,4,223.5,61.5
2075,0,0,0,-0.82788874860853,-0.391591088846326,0.961057460401207,5,223.5,61.5
2080,NA,0,0,-0.43281380739063,0.194914929103106,-0.127144626807421,1,238.5,61.5
2080,NA,0,0,0.701082314364612,-0.686945184599608,0.624264324083924,2,238.5,61.5
2080,0,NA,0,-0.245409545488656,-0.778106269426644,-0.195096563082188,3,238.5,61.5
2080,0,0,0,-0.70970147754997,-0.0379008105956018,-0.676026689819992,4,238.5,61.5
2080,0,0,0,-0.878578424919397,0.62019033357501,0.643945581279695,5,238.5,61.5
2084,NA,0,0,0.748471189755946,0.537915572524071,0.4701794446446,1,250.5,61.5
2084,0,0,0,-0.88476744433865,-0.601384395267814,-0.229974700603634,2,250.5,61.5
2084,0,0,0,0.836140599567443,-0.991144292056561,-0.244084742851555,3,250.5,61.5
2084,1,1,NA,-0.740658399648964,-0.956975934561342,0.344600204378366,4,250.5,61.5
2084,0,0,1,0.127730450592935,0.281621748115867,0.873496544547379,5,250.5,61.5
2085,0,0,0,0.248530274722725,0.111768876668066,0.828368952032179,1,253.5,61.5
2085,0,1,0,0.864110191818327,0.756990416906774,-0.143606239464134,2,253.5,61.5
2085,0,0,1,0.48382686637342,-0.695138965267688,-0.214201229158789,3,253.5,61.5
2085,1,NA,NA,0.588798900600523,-0.977473163045943,0.104096638970077,4,253.5,61.5
2085,0,1,0,0.401007094886154,-0.334451810922474,0.470123954582959,5,253.5,61.5
2095,0,1,0,0.536071166396141,-0.386890784837306,-0.243255781941116,1,283.5,61.5
2095,0,0,0,0.130156573839486,-0.0810447675175965,0.761854699347168,2,283.5,61.5
2095,0,0,0,0.435358583927155,-0.651015129406005,-0.504986496642232,3,283.5,61.5
2095,0,0,0,-0.148233649786562,0.0921928132884204,0.696327972691506,4,283.5,61.5
2095,0,0,0,-0.215075411368161,0.906050030142069,-0.470655928831547,5,283.5,61.5
2096,0,0,0,0.793476030230522,-0.981693067587912,-0.434254616033286,1,286.5,61.5
2096,0,0,0,0.0442260685376823,0.315763058606535,0.464313992299139,2,286.5,61.5
2096,0,0,0,-0.0152029008604586,0.661405482329428,-0.613600659649819,3,286.5,61.5
2096,0,0,0,-0.0558952265419066,-0.204581164754927,-0.0509754829108715,4,286.5,61.5
2096,NA,0,0,-0.152606620918959,0.471259372774512,-0.620743594598025,5,286.5,61.5
2099,0,0,0,0.860900702420622,0.50301619572565,-0.563951075077057,1,295.5,61.5
2099,0,0,0,0.627707212232053,-0.605156201403588,0.13169160624966,2,295.5,61.5
2099,0,0,0,-0.208495229948312,-0.755876871757209,0.878735255915672,3,295.5,61.5
2099,0,0,0,-0.487443839665502,-0.198556908406317,-0.302191401831806,4,295.5,61.5
2099,0,0,0,-0.425609888043255,-0.280471119564027,-0.997655877843499,5,295.5,61.5
2102,0,0,0,0.973878128454089,-0.671089325100183,0.34109652787447,1,4.5,64.5
2102,0,0,0,-0.912026087287813,-0.605378431268036,-0.475724377669394,2,4.5,64.5
2102,0,0,0,-0.84970657993108,0.9507678267546,-0.631007699295878,3,4.5,64.5
2102,0,0,0,-0.717059375252575,-0.130043534561992,0.929501076694578,4,4.5,64.5
2102,NA,0,1,0.602080760058016,0.687432148028165,-0.249602360650897,5,4.5,64.5
2105,0,0,0,0.418265969026834,-0.502731609158218,-0.0190414479002357,1,13.5,64.5
2105,0,0,0,-0.735936158336699,0.446838268544525,-0.372026485856622,2,13.5,64.5
2105,0,0,0,0.89553609630093,0.26104792766273,-0.11328807938844,3,13.5,64.5
2105,0,0,0,0.49143986357376,0.587697316426784,0.715416443068534,4,13.5,64.5
